,driverId,position,points,year
1070,456,23,0.0,1962
1071,457,24,0.0,1962
1072,458,25,0.0,1962
1073,459,26,0.0,1962
1074,460,27,0.0,1962
1075,461,28,0.0,1962
1076,462,29,0.0,1962
1077,470,30,0.0,1962
1078,463,31,0.0,1962
1079,472,32,0.0,1962
1080,464,33,0.0,1962
1081,471,34,0.0,1962
1082,466,35,0.0,1962
1083,467,36,0.0,1962
1084,473,37,0.0,1962
1085,468,38,0.0,1962
1086,465,39,0.0,1962
1087,436,40,0.0,1962
1088,446,41,0.0,1962
1089,427,42,0.0,1962
1090,346,43,0.0,1962
1091,368,44,0.0,1962
1092,376,45,0.0,1962
1093,397,46,0.0,1962
1094,411,47,0.0,1962
1095,413,48,0.0,1962
1096,424,49,0.0,1962
1097,425,50,0.0,1962
1098,428,51,0.0,1962
1099,445,52,0.0,1962
1100,434,53,0.0,1962
1101,340,54,0.0,1962
1102,437,55,0.0,1962
1103,438,56,0.0,1962
1104,439,57,0.0,1962
1105,440,58,0.0,1962
1106,442,59,0.0,1962
1107,444,60,0.0,1962
1108,474,61,0.0,1962
1109,373,1,73.0,1963
1110,386,2,34.0,1963
1111,289,3,29.0,1963
1112,341,4,22.0,1963
1113,364,5,19.0,1963
1114,360,6,17.0,1963
1115,356,7,14.0,1963
1116,408,8,9.0,1963
1117,404,9,6.0,1963
1118,385,10,6.0,1963
1119,347,11,6.0,1963
1120,423,12,3.0,1963
1121,440,13,3.0,1963
1122,430,14,2.0,1963
1123,375,15,1.0,1963
1124,346,16,1.0,1963
1125,401,17,1.0,1963
1126,439,18,0.0,1963
1127,436,19,0.0,1963
1128,437,20,0.0,1963
1129,435,21,0.0,1963
1130,438,22,0.0,1963
1131,434,23,0.0,1963
1132,433,24,0.0,1963
1133,432,25,0.0,1963
1134,278,26,0.0,1963
1135,441,27,0.0,1963
1136,429,28,0.0,1963
1137,443,29,0.0,1963
1138,444,30,0.0,1963
1139,445,31,0.0,1963
1140,446,32,0.0,1963
1141,447,33,0.0,1963
1142,448,34,0.0,1963
1143,449,35,0.0,1963
1144,450,36,0.0,1963
1145,451,37,0.0,1963
1146,442,38,0.0,1963
1147,411,39,0.0,1963
1148,428,40,0.0,1963
1149,383,41,0.0,1963
1150,305,42,0.0,1963
1151,310,43,0.0,1963
1152,340,44,0.0,1963
1153,345,45,0.0,1963
1154,362,46,0.0,1963
1155,368,47,0.0,1963
1156,374,48,0.0,1963
1157,376,49,0.0,1963
1158,382,50,0.0,1963
1159,394,51,0.0,1963
1160,427,52,0.0,1963
1161,397,53,0.0,1963
1162,403,54,0.0,1963
1163,407,55,0.0,1963
1164,409,56,0.0,1963
1165,410,57,0.0,1963
1166,412,58,0.0,1963
1167,413,59,0.0,1963
1168,418,60,0.0,1963
1169,420,61,0.0,1963
1170,452,62,0.0,1963
1171,289,1,41.0,1964
1172,341,2,40.0,1964
1173,373,3,32.0,1964
1174,386,4,23.0,1964
1175,385,5,23.0,1964
1176,364,6,19.0,1964
1177,360,7,13.0,1964
1178,356,8,11.0,1964
1179,397,9,11.0,1964
1180,346,10,7.0,1964
1181,383,11,5.0,1964
1182,408,12,4.0,1964
1183,404,13,4.0,1964
1184,374,14,4.0,1964
1185,347,15,3.0,1964
1186,427,16,2.0,1964
1187,433,17,2.0,1964
1188,278,18,2.0,1964
1189,305,19,1.0,1964
1190,401,20,1.0,1964
1191,403,21,1.0,1964
1192,345,22,1.0,1964
1193,382,23,0.0,1964
1194,420,24,0.0,1964
1195,432,25,0.0,1964
1196,431,26,0.0,1964
1197,430,27,0.0,1964
1198,429,28,0.0,1964
1199,428,29,0.0,1964
1200,309,30,0.0,1964
1201,423,31,0.0,1964
1202,405,32,0.0,1964
1203,340,33,0.0,1964
1204,380,34,0.0,1964
1205,402,35,0.0,1964
1206,399,36,0.0,1964
1207,358,37,0.0,1964
1208,394,38,0.0,1964
1209,370,39,0.0,1964
1210,375,40,0.0,1964
1211,434,41,0.0,1964
1212,373,1,54.0,1965
1213,289,2,47.0,1965
1214,328,3,34.0,1965
1215,364,4,25.0,1965
1216,341,5,17.0,1965
1217,385,6,13.0,1965
1218,386,7,11.0,1965
1219,374,8,10.0,1965
1220,360,9,10.0,1965
1221,356,10,9.0,1965
1222,304,11,5.0,1965
1223,346,12,5.0,1965
1224,358,13,4.0,1965
1225,345,14,2.0,1965
1226,370,15,2.0,1965
1227,405,16,2.0,1965
1228,414,17,0.0,1965
1229,413,18,0.0,1965
1230,416,19,0.0,1965
1231,412,20,0.0,1965
1232,411,21,0.0,1965
1233,410,22,0.0,1965
1234,415,23,0.0,1965
1235,419,24,0.0,1965
1236,417,25,0.0,1965
1237,418,26,0.0,1965
1238,408,27,0.0,1965
1239,420,28,0.0,1965
1240,421,29,0.0,1965
1241,422,30,0.0,1965
1242,423,31,0.0,1965
1243,424,32,0.0,1965
1244,425,33,0.0,1965
1245,409,34,0.0,1965
1246,278,35,0.0,1965
1247,407,36,0.0,1965
1248,375,37,0.0,1965
1249,293,38,0.0,1965
1250,305,39,0.0,1965
1251,334,40,0.0,1965
1252,340,41,0.0,1965
1253,347,42,0.0,1965
1254,362,43,0.0,1965
1255,368,44,0.0,1965
1256,376,45,0.0,1965
1257,406,46,0.0,1965
1258,380,47,0.0,1965
1259,382,48,0.0,1965
1260,383,49,0.0,1965
1261,394,50,0.0,1965
1262,396,51,0.0,1965
1263,402,52,0.0,1965
1264,404,53,0.0,1965
1265,426,54,0.0,1965
1266,356,1,45.0,1966
1267,341,2,28.0,1966
1268,358,3,24.0,1966
1269,304,4,18.0,1966
1270,289,5,17.0,1966
1271,373,6,16.0,1966
1272,328,7,14.0,1966
1273,387,8,12.0,1966
1274,385,9,12.0,1966
1275,375,10,9.0,1966
1276,386,11,5.0,1966
1277,364,12,4.0,1966
1278,374,13,4.0,1966
1279,396,14,3.0,1966
1280,346,15,3.0,1966
1281,360,16,3.0,1966
1282,383,17,1.0,1966
1283,399,18,1.0,1966
1284,347,19,1.0,1966
1285,397,20,1.0,1966
1286,403,21,0.0,1966
1287,402,22,0.0,1966
1288,401,23,0.0,1966
1289,400,24,0.0,1966
1290,404,25,0.0,1966
1291,278,26,0.0,1966
1292,398,27,0.0,1966
1293,394,28,0.0,1966
1294,389,29,0.0,1966
1295,388,30,0.0,1966
1296,382,31,0.0,1966
1297,345,32,0.0,1966
1298,405,33,0.0,1966
1299,304,1,51.0,1967
1300,356,2,48.0,1967
1301,373,3,41.0,1967
1302,278,4,20.0,1967
1303,341,5,20.0,1967
1304,289,6,15.0,1967
1305,345,7,15.0,1967
1306,364,8,13.0,1967
1307,328,9,10.0,1967
1308,374,10,9.0,1967
1309,358,11,6.0,1967
1310,340,12,6.0,1967
1311,346,13,6.0,1967
1312,360,14,3.0,1967
1313,347,15,3.0,1967
1314,383,16,2.0,1967
1315,387,17,2.0,1967
1316,388,18,2.0,1967
1317,375,19,1.0,1967
1318,235,20,1.0,1967
1319,389,21,1.0,1967
1320,382,22,0.0,1967
1321,391,23,0.0,1967
1322,386,24,0.0,1967
1323,385,25,0.0,1967
1324,384,26,0.0,1967
1325,392,27,0.0,1967
1326,393,28,0.0,1967
1327,394,29,0.0,1967
1328,390,30,0.0,1967
1329,365,31,0.0,1967
1330,379,32,0.0,1967
1331,377,33,0.0,1967
1332,371,34,0.0,1967
1333,370,35,0.0,1967
1334,368,36,0.0,1967
1335,262,37,0.0,1967
1336,361,38,0.0,1967
1337,359,39,0.0,1967
1338,351,40,0.0,1967
1339,326,41,0.0,1967
1340,322,42,0.0,1967
1341,306,43,0.0,1967
1342,293,44,0.0,1967
1343,395,45,0.0,1967
1344,289,1,48.0,1968
1345,328,2,36.0,1968
1346,304,3,33.0,1968
1347,235,4,27.0,1968
1348,360,5,22.0,1968
1349,345,6,18.0,1968
1350,341,7,12.0,1968
1351,346,8,12.0,1968
1352,306,9,11.0,1968
1353,278,10,10.0,1968
1354,373,11,9.0,1968
1355,358,12,8.0,1968
1356,375,13,6.0,1968
1357,359,14,6.0,1968
1358,370,15,6.0,1968
1359,262,16,6.0,1968
1360,376,17,5.0,1968
1361,350,18,5.0,1968
1362,312,19,4.0,1968
1363,361,20,4.0,1968
1364,347,21,3.0,1968
1365,364,22,3.0,1968
1366,351,23,2.0,1968
1367,356,24,2.0,1968
1368,369,25,0.0,1968
1369,374,26,0.0,1968
1370,377,27,0.0,1968
1371,378,28,0.0,1968
1372,379,29,0.0,1968
1373,380,30,0.0,1968
1374,381,31,0.0,1968
1375,207,32,0.0,1968
1376,368,33,0.0,1968
1377,365,34,0.0,1968
1378,343,35,0.0,1968
1379,340,36,0.0,1968
1380,334,37,0.0,1968
1381,333,38,0.0,1968
1382,322,39,0.0,1968
1383,321,40,0.0,1968
1384,293,41,0.0,1968
1385,280,42,0.0,1968
1386,382,43,0.0,1968
1387,328,1,63.0,1969
1388,235,2,37.0,1969
1389,360,3,26.0,1969
1390,358,4,22.0,1969
1391,306,5,21.0,1969
1392,304,6,20.0,1969
1393,289,7,19.0,1969
1394,361,8,16.0,1969
1395,346,9,15.0,1969
1396,356,10,14.0,1969
1397,341,11,6.0,1969
1398,278,12,4.0,1969
1399,350,13,3.0,1969
1400,345,14,3.0,1969
1401,370,15,3.0,1969
1402,359,16,1.0,1969
1403,351,17,1.0,1969
1404,262,18,1.0,1969
1405,368,19,0.0,1969
1406,362,20,0.0,1969
1407,371,21,0.0,1969
1408,369,22,0.0,1969
1409,207,23,0.0,1969
1410,357,24,0.0,1969
1411,353,25,0.0,1969
1412,352,26,0.0,1969
1413,347,27,0.0,1969
1414,343,28,0.0,1969
1415,340,29,0.0,1969
1416,321,30,0.0,1969
1417,372,31,0.0,1969
1418,358,1,45.0,1970
1419,235,2,40.0,1970
1420,223,3,33.0,1970
1421,304,4,27.0,1970
1422,356,5,25.0,1970
1423,328,6,25.0,1970
1424,345,7,23.0,1970
1425,278,8,23.0,1970
1426,306,9,16.0,1970
1427,224,10,12.0,1970
1428,243,11,10.0,1970
1429,280,12,8.0,1970
1430,289,13,7.0,1970
1431,360,14,6.0,1970
1432,207,15,4.0,1970
1433,317,16,4.0,1970
1434,363,17,3.0,1970
1435,341,18,3.0,1970
1436,262,19,2.0,1970
1437,359,20,2.0,1970
1438,357,21,2.0,1970
1439,320,22,1.0,1970
1440,321,23,1.0,1970
1441,327,24,1.0,1970
1442,364,25,1.0,1970
1443,353,26,0.0,1970
1444,362,27,0.0,1970
1445,361,28,0.0,1970
1446,365,29,0.0,1970
1447,366,30,0.0,1970
1448,333,31,0.0,1970
1449,352,32,0.0,1970
1450,351,33,0.0,1970
1451,347,34,0.0,1970
1452,346,35,0.0,1970
1453,340,36,0.0,1970
1454,339,37,0.0,1970
1455,330,38,0.0,1970
1456,314,39,0.0,1970
1457,312,40,0.0,1970
1458,293,41,0.0,1970
1459,238,42,0.0,1970
1460,367,43,0.0,1970
1461,328,1,62.0,1971
1462,238,2,33.0,1971
1463,327,3,26.0,1971
1464,235,4,19.0,1971
1465,346,5,19.0,1971
1466,224,6,16.0,1971
1467,223,7,13.0,1971
1468,207,8,12.0,1971
1469,317,9,9.0,1971
1470,304,10,9.0,1971
1471,320,11,9.0,1971
1472,345,12,9.0,1971
1473,278,13,9.0,1971
1474,314,14,5.0,1971
1475,307,15,5.0,1971
1476,280,16,4.0,1971
1477,288,17,4.0,1971
1478,305,18,3.0,1971
1479,243,19,3.0,1971
1480,341,20,3.0,1971
1481,289,21,2.0,1971
1482,306,22,1.0,1971
1483,350,23,0.0,1971
1484,351,24,0.0,1971
1485,349,25,0.0,1971
1486,348,26,0.0,1971
1487,340,27,0.0,1971
1488,352,28,0.0,1971
1489,347,29,0.0,1971
1490,353,30,0.0,1971
1491,354,31,0.0,1971
1492,344,32,0.0,1971
1493,342,33,0.0,1971
1494,182,34,0.0,1971
1495,322,35,0.0,1971
1496,339,36,0.0,1971
1497,338,37,0.0,1971
1498,337,38,0.0,1971
1499,334,39,0.0,1971
1500,333,40,0.0,1971
1501,330,41,0.0,1971
1502,329,42,0.0,1971
1503,197,43,0.0,1971
1504,321,44,0.0,1971
1505,312,45,0.0,1971
1506,309,46,0.0,1971
1507,298,47,0.0,1971
1508,293,48,0.0,1971
1509,262,49,0.0,1971
1510,355,50,0.0,1971
1511,224,1,61.0,1972
1512,328,2,45.0,1972
1513,304,3,39.0,1972
1514,235,4,27.0,1972
1515,309,5,23.0,1972
1516,327,6,15.0,1972
1517,223,7,15.0,1972
1518,305,8,13.0,1972
1519,278,9,12.0,1972
1520,238,10,12.0,1972
1521,306,11,9.0,1972
1522,289,12,4.0,1972
1523,312,13,4.0,1972
1524,207,14,4.0,1972
1525,307,15,4.0,1972
1526,333,16,3.0,1972
1527,199,17,3.0,1972
1528,250,18,3.0,1972
1529,314,19,2.0,1972
1530,232,20,1.0,1972
1531,320,21,1.0,1972
1532,337,22,0.0,1972
1533,342,23,0.0,1972
1534,340,24,0.0,1972
1535,338,25,0.0,1972
1536,339,26,0.0,1972
1537,341,27,0.0,1972
1538,330,28,0.0,1972
1539,329,29,0.0,1972
1540,343,30,0.0,1972
1541,182,31,0.0,1972
1542,321,32,0.0,1972
1543,317,33,0.0,1972
1544,296,34,0.0,1972
1545,293,35,0.0,1972
1546,290,36,0.0,1972
1547,280,37,0.0,1972
1548,262,38,0.0,1972
1549,243,39,0.0,1972
1550,222,40,0.0,1972
1551,221,41,0.0,1972
1552,344,42,0.0,1972
1553,328,1,71.0,1973
1554,224,2,55.0,1973
1555,238,3,52.0,1973
1556,327,4,47.0,1973
1557,309,5,38.0,1973
1558,304,6,26.0,1973
1559,199,7,16.0,1973
1560,231,8,14.0,1973
1561,235,9,12.0,1973
1562,306,10,9.0,1973
1563,250,11,7.0,1973
1564,232,12,6.0,1973
1565,332,13,5.0,1973
1566,262,14,4.0,1973
1567,290,15,3.0,1973
1568,333,16,3.0,1973
1569,182,17,2.0,1973
1570,223,18,2.0,1973
1571,278,19,1.0,1973
1572,298,20,1.0,1973
1573,307,21,1.0,1973
1574,320,22,0.0,1973
1575,331,23,0.0,1973
1576,329,24,0.0,1973
1577,330,25,0.0,1973
1578,314,26,0.0,1973
1579,334,27,0.0,1973
1580,335,28,0.0,1973
1581,317,29,0.0,1973
1582,293,30,0.0,1973
1583,313,31,0.0,1973
1584,312,32,0.0,1973
1585,305,33,0.0,1973
1586,187,34,0.0,1973
1587,292,35,0.0,1973
1588,289,36,0.0,1973
1589,280,37,0.0,1973
1590,259,38,0.0,1973
1591,243,39,0.0,1973
1592,222,40,0.0,1973
1593,200,41,0.0,1973
1594,197,42,0.0,1973
1595,336,43,0.0,1973
1596,224,1,55.0,1974
1597,223,2,52.0,1974
1598,222,3,45.0,1974
1599,182,4,38.0,1974
1600,238,5,35.0,1974
1601,199,6,32.0,1974
1602,304,7,20.0,1974
1603,231,8,15.0,1974
1604,221,9,14.0,1974
1605,235,10,12.0,1974
1606,305,11,12.0,1974
1607,250,12,11.0,1974
1608,306,13,10.0,1974
1609,187,14,6.0,1974
1610,197,15,6.0,1974
1611,233,16,5.0,1974
1612,232,17,4.0,1974
1613,230,18,1.0,1974
1614,252,19,1.0,1974
1615,289,20,1.0,1974
1616,314,21,0.0,1974
1617,309,22,0.0,1974
1618,308,23,0.0,1974
1619,310,24,0.0,1974
1620,311,25,0.0,1974
1621,307,26,0.0,1974
1622,312,27,0.0,1974
1623,313,28,0.0,1974
1624,172,29,0.0,1974
1625,315,30,0.0,1974
1626,316,31,0.0,1974
1627,317,32,0.0,1974
1628,318,33,0.0,1974
1629,319,34,0.0,1974
1630,320,35,0.0,1974
1631,322,36,0.0,1974
1632,323,37,0.0,1974
1633,324,38,0.0,1974
1634,325,39,0.0,1974
1635,321,40,0.0,1974
1636,283,41,0.0,1974
1637,300,42,0.0,1974
1638,267,43,0.0,1974
1639,200,44,0.0,1974
1640,207,45,0.0,1974
1641,219,46,0.0,1974
1642,243,47,0.0,1974
1643,251,48,0.0,1974
1644,256,49,0.0,1974
1645,259,50,0.0,1974
1646,265,51,0.0,1974
1647,269,52,0.0,1974
1648,298,53,0.0,1974
1649,270,54,0.0,1974
1650,275,55,0.0,1974
1651,278,56,0.0,1974
1652,280,57,0.0,1974
1653,288,58,0.0,1974
1654,292,59,0.0,1974
1655,293,60,0.0,1974
1656,296,61,0.0,1974
1657,326,62,0.0,1974
1658,182,1,64.5,1975
1659,224,2,45.0,1975
1660,199,3,37.0,1975
1661,231,4,33.0,1975
1662,223,5,25.0,1975
1663,250,6,24.0,1975
1664,200,7,20.0,1975
1665,222,8,20.0,1975
1666,221,9,12.0,1975
1667,252,10,8.0,1975
1668,230,11,6.5,1975
1669,238,12,6.0,1975
1670,172,13,6.0,1975
1671,207,14,5.0,1975
1672,288,15,4.0,1975
1673,235,16,3.0,1975
1674,178,17,2.0,1975
1675,197,18,1.5,1975
1676,298,19,1.0,1975
1677,294,20,1.0,1975
1678,275,21,0.5,1975
1679,289,22,0.0,1975
1680,290,23,0.0,1975
1681,291,24,0.0,1975
1682,292,25,0.0,1975
1683,293,26,0.0,1975
1684,219,27,0.0,1975
1685,295,28,0.0,1975
1686,283,29,0.0,1975
1687,297,30,0.0,1975
1688,299,31,0.0,1975
1689,300,32,0.0,1975
1690,301,33,0.0,1975
1691,302,34,0.0,1975
1692,296,35,0.0,1975
1693,277,36,0.0,1975
1694,282,37,0.0,1975
1695,278,38,0.0,1975
1696,229,39,0.0,1975
1697,276,40,0.0,1975
1698,270,41,0.0,1975
1699,267,42,0.0,1975
1700,254,43,0.0,1975
1701,251,44,0.0,1975
1702,187,45,0.0,1975
1703,245,46,0.0,1975
1704,243,47,0.0,1975
1705,239,48,0.0,1975
1706,233,49,0.0,1975
1707,232,50,0.0,1975
1708,205,51,0.0,1975
1709,303,52,0.0,1975
1710,231,1,69.0,1976
1711,182,2,68.0,1976
1712,222,3,49.0,1976
1713,221,4,39.0,1976
1714,223,5,31.0,1976
1715,207,6,22.0,1976
1716,172,7,20.0,1976
1717,187,8,20.0,1976
1718,200,9,19.0,1976
1719,255,10,11.0,1976
1720,252,11,10.0,1976
1721,238,12,10.0,1976
1722,233,13,8.0,1976
1723,178,14,7.0,1976
1724,250,15,7.0,1976
1725,224,16,3.0,1976
1726,199,17,3.0,1976
1727,278,18,2.0,1976
1728,230,19,1.0,1976
1729,243,20,1.0,1976
1730,274,21,0.0,1976
1731,275,22,0.0,1976
1732,276,23,0.0,1976
1733,273,24,0.0,1976
1734,271,25,0.0,1976
1735,282,26,0.0,1976
1736,277,27,0.0,1976
1737,279,28,0.0,1976
1738,280,29,0.0,1976
1739,281,30,0.0,1976
1740,265,31,0.0,1976
1741,283,32,0.0,1976
1742,284,33,0.0,1976
1743,285,34,0.0,1976
1744,286,35,0.0,1976
1745,270,36,0.0,1976
1746,251,37,0.0,1976
1747,260,38,0.0,1976
1748,239,39,0.0,1976
1749,197,40,0.0,1976
1750,208,41,0.0,1976
1751,229,42,0.0,1976
1752,232,43,0.0,1976
1753,235,44,0.0,1976
1754,237,45,0.0,1976
1755,242,46,0.0,1976
1756,258,47,0.0,1976
1757,245,48,0.0,1976
1758,246,49,0.0,1976
1759,253,50,0.0,1976
1760,254,51,0.0,1976
1761,256,52,0.0,1976
1762,257,53,0.0,1976
1763,287,54,0.0,1976
1764,182,1,72.0,1977
1765,222,2,55.0,1977
1766,207,3,47.0,1977
1767,199,4,42.0,1977
1768,231,5,40.0,1977
1769,200,6,25.0,1977
1770,178,7,22.0,1977
1771,221,8,20.0,1977
1772,255,9,20.0,1977
1773,172,10,18.0,1977
1774,233,11,12.0,1977
1775,224,12,11.0,1977
1776,187,13,9.0,1977
1777,238,14,7.0,1977
1778,250,15,6.0,1977
1779,230,16,6.0,1977
1780,223,17,5.0,1977
1781,175,18,5.0,1977
1782,254,19,1.0,1977
1783,197,20,1.0,1977
1784,119,21,1.0,1977
1785,262,22,0.0,1977
1786,256,23,0.0,1977
1787,272,24,0.0,1977
1788,257,25,0.0,1977
1789,258,26,0.0,1977
1790,259,27,0.0,1977
1791,260,28,0.0,1977
1792,261,29,0.0,1977
1793,267,30,0.0,1977
1794,268,31,0.0,1977
1795,263,32,0.0,1977
1796,264,33,0.0,1977
1797,270,34,0.0,1977
1798,265,35,0.0,1977
1799,273,36,0.0,1977
1800,269,37,0.0,1977
1801,266,38,0.0,1977
1802,271,39,0.0,1977
1803,239,40,0.0,1977
1804,253,41,0.0,1977
1805,232,42,0.0,1977
1806,203,43,0.0,1977
1807,205,44,0.0,1977
1808,208,45,0.0,1977
1809,211,46,0.0,1977
1810,212,47,0.0,1977
1811,219,48,0.0,1977
